Sucursal,Cajero,ID_Transaccion,Transaccion,Tiempo_Servicio_seg,Satisfaccion,Monto
85,472,3,Deposito,46,Muy Bueno,412
85,472,3,Deposito,46,Muy Bueno,496
85,472,3,Deposito,46,Malo,952
85,472,3,Deposito,46,Muy Malo,520
85,472,3,Deposito,46,Bueno,963
85,472,3,Deposito,46,Malo,421
85,472,3,Deposito,46,Regular,3153
85,472,3,Deposito,46,Malo,974
85,472,3,Deposito,47,Bueno,3208
85,472,3,Deposito,47,Regular,1657
85,472,3,Deposito,47,Regular,951
85,472,3,Deposito,47,Regular,3806
85,472,3,Deposito,47,Muy Bueno,1356
85,472,3,Deposito,47,Malo,919
85,472,3,Deposito,47,Malo,806
85,472,3,Deposito,47,Muy Malo,173
85,472,3,Deposito,47,Muy Bueno,1823
85,472,3,Deposito,47,Malo,2886
85,472,3,Deposito,47,Malo,2913
85,472,3,Deposito,47,Malo,2511
85,472,3,Deposito,47,Malo,463
85,472,3,Deposito,47,Muy Bueno,2061
85,472,3,Deposito,47,Bueno,460
85,472,3,Deposito,47,Regular,3008
85,472,3,Deposito,47,Malo,553
85,472,3,Deposito,47,Regular,2585
85,472,3,Deposito,47,Muy Bueno,634
85,472,3,Deposito,47,Regular,47
85,472,3,Deposito,47,Bueno,367
85,472,3,Deposito,47,Regular,2294
85,472,3,Deposito,47,Bueno,583
85,472,3,Deposito,47,Malo,3691
85,472,3,Deposito,47,Muy Bueno,1488
85,472,3,Deposito,47,Bueno,1731
85,472,3,Deposito,47,Bueno,2779
85,472,3,Deposito,47,Muy Bueno,943
85,472,3,Deposito,47,Regular,351
85,472,3,Deposito,47,Malo,3423
85,472,3,Deposito,47,Muy Malo,503
85,472,3,Deposito,47,Bueno,3938
85,472,3,Deposito,47,Muy Malo,422
85,472,3,Deposito,47,Regular,386
85,472,3,Deposito,47,Regular,2497
85,472,3,Deposito,47,Bueno,3644
85,472,3,Deposito,47,Bueno,591
85,472,3,Deposito,47,Muy Bueno,386
85,472,3,Deposito,47,Muy Bueno,206
85,472,3,Deposito,47,Muy Bueno,1783
85,472,3,Deposito,47,Muy Bueno,594
85,472,3,Deposito,47,Malo,2741
85,472,3,Deposito,47,Muy Bueno,193
85,472,3,Deposito,47,Malo,271
85,472,3,Deposito,47,Muy Bueno,1392
85,472,3,Deposito,47,Muy Bueno,217
85,472,3,Deposito,47,Muy Bueno,463
85,472,3,Deposito,47,Malo,565
85,472,3,Deposito,47,Regular,201
85,472,3,Deposito,47,Regular,88
85,472,3,Deposito,47,Muy Bueno,371
85,472,3,Deposito,47,Muy Bueno,372
85,472,3,Deposito,47,Muy Malo,628
85,472,3,Deposito,47,Bueno,237
85,472,3,Deposito,47,Bueno,475
85,472,3,Deposito,47,Muy Bueno,169
85,472,3,Deposito,47,Regular,863
85,472,3,Deposito,47,Muy Malo,910
85,472,3,Deposito,47,Muy Bueno,497
85,472,3,Deposito,47,Regular,566
85,472,3,Deposito,47,Muy Bueno,820
85,472,3,Deposito,47,Regular,633
85,472,3,Deposito,47,Muy Malo,555
85,472,3,Deposito,47,Regular,824
85,472,3,Deposito,47,Muy Bueno,764
85,472,3,Deposito,47,Muy Bueno,777
85,472,3,Deposito,47,Malo,920
85,472,3,Deposito,47,Bueno,664
85,472,3,Deposito,47,Malo,347
85,472,3,Deposito,47,Muy Bueno,462
85,472,3,Deposito,47,Bueno,883
85,472,3,Deposito,47,Bueno,275
85,472,3,Deposito,47,Regular,571
85,472,3,Deposito,47,Regular,702
85,472,3,Deposito,47,Malo,415
85,472,3,Deposito,47,Muy Bueno,898
85,472,3,Deposito,47,Malo,413
85,472,3,Deposito,47,Bueno,193
85,472,3,Deposito,47,Muy Bueno,642
85,472,3,Deposito,47,Bueno,317
85,472,3,Deposito,47,Regular,356
85,472,3,Deposito,47,Regular,192
85,472,3,Deposito,47,Malo,154
85,472,3,Deposito,47,Regular,739
85,472,3,Deposito,47,Muy Malo,507
85,472,3,Deposito,47,Muy Bueno,338
85,472,3,Deposito,47,Muy Bueno,319
85,472,3,Deposito,47,Regular,296
85,472,3,Deposito,47,Bueno,626
85,472,3,Deposito,47,Malo,99
85,472,3,Deposito,47,Muy Bueno,263
85,472,3,Deposito,48,Muy Bueno,558
85,472,3,Deposito,48,Muy Malo,686
85,472,3,Deposito,48,Regular,305
85,472,3,Deposito,48,Regular,473
85,472,3,Deposito,48,Bueno,815
85,472,3,Deposito,48,Muy Bueno,978
85,472,3,Deposito,48,Bueno,270
85,472,3,Deposito,48,Bueno,791
85,472,3,Deposito,48,Muy Bueno,49
85,472,3,Deposito,48,Muy Bueno,116
85,472,3,Deposito,48,Muy Bueno,994
85,472,3,Deposito,48,Bueno,966
85,472,3,Deposito,48,Muy Bueno,255
85,472,3,Deposito,48,Regular,859
85,472,3,Deposito,48,Regular,132
85,472,3,Deposito,48,Muy Bueno,378
85,472,3,Deposito,48,Muy Bueno,439
85,472,3,Deposito,48,Bueno,158
85,472,3,Deposito,48,Bueno,342
85,472,3,Deposito,48,Regular,317
85,472,3,Deposito,48,Bueno,288
85,472,3,Deposito,48,Muy Bueno,320
85,472,3,Deposito,48,Malo,898
85,472,3,Deposito,48,Muy Bueno,837
85,472,3,Deposito,48,Malo,207
85,472,3,Deposito,48,Bueno,444
85,472,3,Deposito,48,Muy Bueno,274
85,472,3,Deposito,48,Muy Malo,162
85,472,3,Deposito,48,Muy Bueno,147
85,472,3,Deposito,48,Malo,446
85,472,3,Deposito,48,Bueno,359
85,472,3,Deposito,48,Regular,679
85,472,3,Deposito,48,Malo,467
85,472,3,Deposito,48,Malo,966
85,472,3,Deposito,48,Malo,991
85,472,3,Deposito,48,Muy Bueno,540
85,472,3,Deposito,48,Muy Bueno,993
85,472,3,Deposito,48,Muy Malo,984
85,472,3,Deposito,48,Muy Bueno,754
85,472,3,Deposito,48,Regular,142
85,472,3,Deposito,48,Malo,276
85,472,3,Deposito,48,Malo,757
85,472,3,Deposito,48,Regular,580
85,472,3,Deposito,48,Muy Bueno,338
85,472,3,Deposito,48,Muy Bueno,330
85,472,3,Deposito,48,Regular,519
85,472,3,Deposito,48,Bueno,52
85,472,3,Deposito,48,Malo,145
85,472,3,Deposito,48,Regular,655
85,472,3,Deposito,48,Regular,541
85,472,3,Deposito,48,Muy Bueno,584
85,472,3,Deposito,48,Muy Bueno,783
85,472,3,Deposito,48,Malo,949
85,472,3,Deposito,48,Muy Malo,142
85,472,3,Deposito,48,Muy Bueno,86
85,472,3,Deposito,48,Muy Bueno,847
85,472,3,Deposito,48,Malo,973
85,472,3,Deposito,48,Malo,680
85,472,3,Deposito,48,Malo,57
85,472,3,Deposito,48,Muy Bueno,277
85,472,3,Deposito,48,Malo,63
85,472,3,Deposito,48,Regular,388
85,472,3,Deposito,48,Bueno,809
85,472,3,Deposito,48,Muy Bueno,938
85,472,3,Deposito,48,Bueno,545
85,472,3,Deposito,48,Regular,184
85,472,3,Deposito,48,Bueno,342
85,472,3,Deposito,48,Malo,498
85,472,3,Deposito,48,Bueno,321
85,472,3,Deposito,48,Malo,162
85,472,3,Deposito,48,Muy Bueno,905
85,472,3,Deposito,48,Muy Bueno,471
85,472,3,Deposito,48,Muy Malo,38
85,472,3,Deposito,48,Regular,127
85,472,3,Deposito,48,Muy Malo,566
85,472,3,Deposito,48,Bueno,244
85,472,3,Deposito,48,Muy Bueno,757
85,472,3,Deposito,48,Regular,917
85,472,3,Deposito,48,Muy Bueno,504
85,472,3,Deposito,48,Regular,146
85,472,3,Deposito,48,Regular,244
85,472,3,Deposito,48,Regular,781
85,472,3,Deposito,48,Muy Bueno,101
85,472,3,Deposito,48,Bueno,530
85,472,3,Deposito,48,Regular,680
85,472,3,Deposito,48,Malo,221
85,472,3,Deposito,49,Regular,799
85,472,3,Deposito,49,Regular,538
85,472,3,Deposito,49,Muy Bueno,329
85,472,3,Deposito,49,Regular,173
85,472,3,Deposito,49,Regular,35
85,472,3,Deposito,49,Regular,966
85,472,3,Deposito,49,Muy Bueno,225
85,472,3,Deposito,49,Malo,191
85,472,3,Deposito,49,Muy Bueno,849
85,472,3,Deposito,49,Bueno,594
85,472,3,Deposito,49,Muy Bueno,2355
85,472,3,Deposito,49,Muy Bueno,555
85,472,3,Deposito,49,Bueno,331
85,472,3,Deposito,49,Malo,582
85,472,3,Deposito,49,Regular,3064
85,472,3,Deposito,49,Regular,917
85,472,3,Deposito,49,Regular,44
85,472,3,Deposito,49,Bueno,561
85,472,3,Deposito,49,Malo,3505
85,472,3,Deposito,49,Muy Bueno,1139
85,472,3,Deposito,49,Bueno,2932
85,472,3,Deposito,49,Muy Malo,136
85,472,3,Deposito,49,Regular,1640
85,472,3,Deposito,49,Muy Bueno,800
85,472,3,Deposito,49,Muy Bueno,1824
85,472,3,Deposito,49,Bueno,813
85,472,3,Deposito,49,Muy Bueno,960
85,472,3,Deposito,49,Regular,574
85,472,3,Deposito,49,Muy Bueno,824
85,472,3,Deposito,49,Regular,342
85,472,3,Deposito,49,Bueno,2828
85,472,3,Deposito,49,Malo,2044
85,472,3,Deposito,49,Muy Bueno,1548
85,472,3,Deposito,49,Muy Bueno,1754
85,472,3,Deposito,49,Bueno,2078
85,472,3,Deposito,49,Malo,3034
85,472,3,Deposito,49,Muy Bueno,577
85,472,3,Deposito,49,Malo,153
85,472,3,Deposito,49,Malo,2424
85,472,3,Deposito,49,Muy Malo,2396
85,472,3,Deposito,49,Regular,584
85,472,3,Deposito,49,Bueno,383
85,472,3,Deposito,49,Regular,3478
85,472,3,Deposito,49,Regular,1552
85,472,3,Deposito,49,Muy Bueno,996
85,472,3,Deposito,49,Malo,646
85,472,3,Deposito,49,Muy Bueno,3910
85,472,3,Deposito,49,Malo,2141
85,472,3,Deposito,49,Muy Bueno,1555
85,472,3,Deposito,49,Muy Malo,3105
85,472,3,Deposito,49,Muy Bueno,144
85,472,3,Deposito,49,Muy Bueno,1786
85,472,3,Deposito,49,Muy Malo,3085
85,472,3,Deposito,49,Malo,3664
85,472,3,Deposito,49,Bueno,3922
85,472,3,Deposito,49,Malo,910
85,472,3,Deposito,49,Bueno,2157
85,472,3,Deposito,49,Bueno,2850
85,472,3,Deposito,49,Bueno,157
85,472,3,Deposito,49,Regular,2476
85,472,3,Deposito,49,Muy Bueno,789
85,472,3,Deposito,49,Regular,936
85,472,3,Deposito,49,Malo,2278
85,472,3,Deposito,49,Bueno,38
85,472,3,Deposito,49,Muy Bueno,694
85,472,3,Deposito,49,Malo,921
85,472,3,Deposito,49,Malo,273
85,472,3,Deposito,49,Regular,2482
85,472,3,Deposito,49,Muy Bueno,1828
85,472,3,Deposito,49,Regular,662
85,472,3,Deposito,49,Muy Bueno,950
85,472,3,Deposito,49,Regular,814
85,472,3,Deposito,49,Muy Bueno,411
85,472,3,Deposito,49,Muy Bueno,592
85,472,3,Deposito,49,Muy Bueno,3003
85,472,3,Deposito,49,Regular,766
85,472,3,Deposito,49,Muy Bueno,1651
85,472,3,Deposito,49,Muy Bueno,1650
85,472,3,Deposito,49,Bueno,3058
85,472,3,Deposito,49,Muy Bueno,821
85,472,3,Deposito,49,Muy Malo,3495
85,472,3,Deposito,49,Malo,2490
85,472,3,Deposito,50,Muy Bueno,50
85,472,3,Deposito,50,Malo,1129
85,472,3,Deposito,50,Bueno,2775
85,472,3,Deposito,50,Bueno,592
85,472,3,Deposito,50,Bueno,949
85,472,3,Deposito,50,Malo,266
85,472,3,Deposito,50,Malo,375
85,472,3,Deposito,50,Regular,539
85,472,3,Deposito,50,Malo,1842
85,472,3,Deposito,50,Malo,1286
85,472,3,Deposito,50,Malo,158
85,472,3,Deposito,50,Regular,183
85,472,3,Deposito,50,Regular,3081
85,472,3,Deposito,50,Muy Bueno,1717
85,472,3,Deposito,50,Malo,527
85,472,3,Deposito,50,Bueno,504
85,472,3,Deposito,50,Regular,3033
85,472,3,Deposito,50,Bueno,400
85,472,3,Deposito,50,Bueno,269
85,472,3,Deposito,50,Bueno,404
85,472,3,Deposito,50,Regular,1153
85,472,3,Deposito,50,Malo,2932
85,472,3,Deposito,50,Regular,204
85,472,3,Deposito,50,Malo,304
85,472,3,Deposito,50,Bueno,567
85,472,3,Deposito,50,Bueno,403
85,472,3,Deposito,50,Malo,3952
85,472,3,Deposito,50,Regular,825
85,472,3,Deposito,50,Muy Bueno,559
85,472,3,Deposito,50,Regular,3203
85,472,3,Deposito,50,Malo,2352
85,472,3,Deposito,50,Malo,127
85,472,3,Deposito,50,Muy Bueno,786
85,472,3,Deposito,50,Bueno,104
85,472,3,Deposito,50,Regular,263
85,472,3,Deposito,50,Bueno,926
85,472,3,Deposito,50,Malo,547
85,472,3,Deposito,50,Bueno,3365
85,472,3,Deposito,50,Muy Malo,3499
85,472,3,Deposito,50,Malo,723
85,472,3,Deposito,50,Muy Bueno,175
85,472,3,Deposito,50,Malo,1101
85,472,3,Deposito,50,Regular,526
85,472,3,Deposito,50,Malo,135
85,472,3,Deposito,50,Muy Bueno,783
85,472,3,Deposito,50,Bueno,2030
85,472,3,Deposito,50,Regular,759
85,472,3,Deposito,50,Regular,295
85,472,3,Deposito,50,Muy Malo,272
85,472,3,Deposito,50,Muy Bueno,1265
85,472,3,Deposito,50,Regular,2687
85,472,3,Deposito,50,Regular,67
85,472,3,Deposito,50,Malo,2543
85,472,3,Deposito,50,Bueno,2103
85,472,3,Deposito,50,Muy Bueno,144
85,472,3,Deposito,50,Muy Bueno,2136
85,472,3,Deposito,50,Bueno,3494
85,472,3,Deposito,50,Malo,206
85,472,3,Deposito,50,Muy Bueno,864
85,472,3,Deposito,50,Muy Malo,124
85,472,3,Deposito,50,Muy Malo,688
85,472,3,Deposito,50,Muy Malo,2941
85,472,3,Deposito,50,Regular,882
85,472,3,Deposito,50,Muy Bueno,389
85,472,3,Deposito,50,Muy Bueno,2632
85,472,3,Deposito,50,Muy Bueno,590
85,472,3,Deposito,50,Muy Bueno,3594
85,472,3,Deposito,50,Muy Bueno,461
85,472,3,Deposito,50,Malo,155
85,472,3,Deposito,50,Bueno,705
85,472,3,Deposito,50,Regular,329
85,472,3,Deposito,50,Muy Bueno,2119
85,472,3,Deposito,50,Bueno,6018
85,472,3,Deposito,50,Muy Bueno,5552
85,472,3,Deposito,51,Bueno,1845
85,472,3,Deposito,51,Regular,5722
85,472,3,Deposito,51,Regular,3124
85,472,3,Deposito,51,Bueno,4581
85,472,3,Deposito,51,Muy Bueno,3301
85,472,3,Deposito,51,Regular,2977
85,472,3,Deposito,51,Muy Bueno,3026
85,472,3,Deposito,51,Bueno,3311
85,472,3,Deposito,51,Bueno,1482
85,472,3,Deposito,51,Muy Bueno,3747
85,472,3,Deposito,51,Regular,2905
85,472,3,Deposito,51,Regular,2177
85,472,3,Deposito,51,Muy Bueno,4595
85,472,3,Deposito,51,Malo,6477
85,472,3,Deposito,51,Regular,2478
85,472,3,Deposito,51,Bueno,2326
85,472,3,Deposito,51,Muy Bueno,809
85,472,3,Deposito,51,Muy Malo,4442
85,472,3,Deposito,51,Bueno,546
85,472,3,Deposito,51,Malo,6501
85,472,3,Deposito,51,Muy Bueno,1648
85,472,3,Deposito,51,Malo,4526
85,472,3,Deposito,51,Regular,6154
85,472,3,Deposito,51,Muy Bueno,6038
85,472,3,Deposito,51,Bueno,2347
85,472,3,Deposito,51,Bueno,2283
85,472,3,Deposito,51,Malo,2874
85,472,3,Deposito,51,Bueno,5272
85,472,3,Deposito,51,Malo,4641
85,472,3,Deposito,51,Bueno,5646
85,472,3,Deposito,51,Bueno,6156
85,472,3,Deposito,51,Muy Malo,4819
85,472,3,Deposito,51,Muy Malo,5400
85,472,3,Deposito,51,Bueno,4442
85,472,3,Deposito,51,Muy Bueno,117
85,472,3,Deposito,51,Malo,1626
85,472,3,Deposito,51,Bueno,2177
85,472,3,Deposito,51,Regular,1829
85,472,3,Deposito,51,Regular,728
85,472,3,Deposito,51,Bueno,4191
85,472,3,Deposito,51,Regular,1288
85,472,3,Deposito,51,Malo,3060
85,472,3,Deposito,51,Malo,723
85,472,3,Deposito,51,Regular,5516
85,472,3,Deposito,51,Bueno,6570
85,472,3,Deposito,51,Malo,5961
85,472,3,Deposito,51,Bueno,3092
85,472,3,Deposito,51,Muy Malo,710
85,472,3,Deposito,51,Bueno,3350
85,472,3,Deposito,51,Regular,3670
85,472,3,Deposito,51,Muy Bueno,3116
85,472,3,Deposito,51,Bueno,4843
85,472,3,Deposito,51,Bueno,4570
85,472,3,Deposito,51,Malo,4086
85,472,3,Deposito,51,Regular,6426
85,472,3,Deposito,51,Bueno,6445
85,472,3,Deposito,51,Bueno,3088
85,472,3,Deposito,51,Bueno,163
85,472,3,Deposito,51,Malo,5640
85,472,3,Deposito,51,Bueno,5483
85,472,3,Deposito,51,Muy Bueno,1178
85,472,3,Deposito,51,Muy Malo,4555
85,472,3,Deposito,51,Muy Bueno,5983
85,472,3,Deposito,51,Muy Malo,4170
85,472,3,Deposito,51,Regular,3071
85,472,3,Deposito,51,Muy Bueno,6548
85,472,3,Deposito,51,Regular,2200
85,472,3,Deposito,51,Muy Malo,2957
85,472,3,Deposito,51,Regular,3728
85,472,3,Deposito,51,Bueno,339
85,472,3,Deposito,51,Muy Bueno,2244
85,472,3,Deposito,51,Malo,5965
85,472,3,Deposito,51,Regular,4513
85,472,3,Deposito,51,Muy Bueno,2508
85,472,3,Deposito,51,Regular,3184
85,472,3,Deposito,51,Muy Bueno,913
85,472,3,Deposito,51,Muy Malo,3685
85,472,3,Deposito,51,Muy Bueno,1067
85,472,3,Deposito,51,Regular,5863
85,472,3,Deposito,51,Malo,3499
85,472,3,Deposito,51,Bueno,3684
85,472,3,Deposito,51,Bueno,3723
85,472,3,Deposito,51,Bueno,4964
85,472,3,Deposito,51,Malo,151
85,472,3,Deposito,52,Regular,1882
85,472,3,Deposito,52,Bueno,3747
85,472,3,Deposito,52,Muy Bueno,4851
85,472,3,Deposito,52,Regular,3452
85,472,3,Deposito,52,Malo,1201
85,472,3,Deposito,52,Regular,6291
85,472,3,Deposito,52,Regular,4003
85,472,3,Deposito,52,Regular,3772
85,472,3,Deposito,52,Bueno,3297
85,472,3,Deposito,52,Bueno,6228
85,472,3,Deposito,52,Bueno,2904
85,472,3,Deposito,52,Muy Malo,6077
85,472,3,Deposito,52,Regular,2631
85,472,3,Deposito,52,Muy Bueno,4362
85,472,3,Deposito,52,Bueno,4332
85,472,3,Deposito,52,Malo,1092
85,472,3,Deposito,52,Malo,3935
85,472,3,Deposito,52,Muy Bueno,1757
85,472,3,Deposito,52,Bueno,1743
85,472,3,Deposito,52,Regular,547
85,472,3,Deposito,52,Regular,239
85,472,3,Deposito,52,Regular,4981
85,472,3,Deposito,52,Bueno,6158
85,472,3,Deposito,52,Bueno,5054
85,472,3,Deposito,52,Regular,3030
85,472,3,Deposito,52,Malo,4393
85,472,3,Deposito,52,Regular,2523
85,472,3,Deposito,52,Muy Malo,4807
85,472,3,Deposito,52,Bueno,2539
85,472,3,Deposito,52,Regular,6528
85,472,3,Deposito,52,Bueno,3118
85,472,3,Deposito,52,Muy Malo,601
85,472,3,Deposito,52,Regular,1251
85,472,3,Deposito,52,Muy Malo,4892
85,472,3,Deposito,52,Regular,4959
85,472,3,Deposito,52,Regular,5381
85,472,3,Deposito,52,Bueno,5914
85,472,3,Deposito,52,Malo,6085
85,472,3,Deposito,52,Regular,2025
85,472,3,Deposito,52,Muy Bueno,6851
85,472,3,Deposito,52,Malo,4111
85,472,3,Deposito,52,Malo,1555
85,472,3,Deposito,52,Regular,2193
85,472,3,Deposito,52,Regular,550
85,472,3,Deposito,52,Bueno,4458
85,472,3,Deposito,52,Malo,2111
85,472,3,Deposito,52,Bueno,1076
85,472,3,Deposito,52,Muy Malo,367
85,472,3,Deposito,52,Bueno,2724
85,472,3,Deposito,52,Malo,2270
85,472,3,Deposito,52,Regular,1205
85,472,3,Deposito,52,Bueno,150
85,472,3,Deposito,52,Muy Bueno,6315
85,472,3,Deposito,52,Bueno,382
85,472,3,Deposito,52,Muy Bueno,208
85,472,3,Deposito,52,Bueno,2201
85,472,3,Deposito,52,Malo,3237
85,472,3,Deposito,52,Malo,2869
85,472,3,Deposito,52,Regular,1723
85,472,3,Deposito,52,Malo,3854
85,472,3,Deposito,52,Regular,26
85,472,3,Deposito,53,Regular,2538
85,472,3,Deposito,53,Muy Bueno,2613
85,472,3,Deposito,53,Regular,6805
85,472,3,Deposito,53,Regular,5120
85,472,3,Deposito,53,Malo,1787
85,472,3,Deposito,53,Bueno,3302
85,472,3,Deposito,53,Malo,3435
85,472,3,Deposito,53,Malo,4187
85,472,3,Deposito,53,Muy Bueno,3892
85,472,3,Deposito,53,Bueno,6489
85,472,3,Deposito,53,Bueno,2788
85,472,3,Deposito,53,Muy Malo,5819
85,472,3,Deposito,53,Malo,5811
85,472,3,Deposito,53,Muy Malo,4137
85,472,3,Deposito,53,Regular,3526
85,472,3,Deposito,53,Muy Bueno,5678
85,472,3,Deposito,53,Muy Malo,5588
85,472,3,Deposito,53,Muy Malo,395
85,472,3,Deposito,53,Malo,1727
85,472,3,Deposito,53,Muy Bueno,1235
85,472,3,Deposito,53,Regular,5422
85,472,3,Deposito,53,Bueno,4544
85,472,3,Deposito,53,Muy Bueno,5232
85,472,3,Deposito,53,Bueno,1490
85,472,3,Deposito,53,Muy Bueno,3552
85,472,3,Deposito,53,Malo,1357
85,472,3,Deposito,53,Bueno,2827
85,472,3,Deposito,53,Malo,5813
85,472,3,Deposito,53,Malo,1837
85,472,3,Deposito,53,Bueno,3941
85,472,3,Deposito,53,Muy Bueno,3576
85,472,3,Deposito,53,Malo,5136
85,472,3,Deposito,53,Malo,2980
85,472,3,Deposito,53,Malo,4210
85,472,3,Deposito,53,Bueno,4908
85,472,3,Deposito,53,Malo,3155
85,472,3,Deposito,53,Muy Bueno,6052
85,472,3,Deposito,53,Muy Bueno,176
85,472,3,Deposito,53,Malo,3280
85,472,3,Deposito,53,Muy Bueno,5006
85,472,3,Deposito,53,Muy Malo,1364
85,472,3,Deposito,53,Muy Bueno,449
85,472,3,Deposito,53,Bueno,3997
85,472,3,Deposito,53,Regular,1265
85,472,3,Deposito,53,Muy Bueno,2523
85,472,3,Deposito,53,Malo,2533
85,472,3,Deposito,53,Bueno,6178
85,472,3,Deposito,53,Malo,6403
85,472,3,Deposito,53,Regular,4085
85,472,3,Deposito,53,Malo,1230
85,472,3,Deposito,53,Regular,4793
85,472,3,Deposito,53,Malo,1664
85,472,3,Deposito,53,Muy Bueno,3292
85,472,3,Deposito,53,Bueno,2612
85,472,3,Deposito,53,Muy Bueno,2163
85,472,3,Deposito,53,Regular,6253
85,472,3,Deposito,53,Bueno,964
85,472,3,Deposito,53,Bueno,4316
85,472,3,Deposito,53,Regular,4168
85,472,3,Deposito,53,Bueno,6039
85,472,3,Deposito,53,Bueno,5071
85,472,3,Deposito,53,Muy Bueno,4653
85,472,3,Deposito,53,Muy Malo,5229
85,472,3,Deposito,53,Muy Bueno,4513
85,472,3,Deposito,53,Regular,3633
85,472,3,Deposito,53,Malo,2653
85,472,3,Deposito,53,Bueno,4336
85,472,3,Deposito,53,Bueno,3987
85,472,3,Deposito,53,Bueno,1070
85,472,3,Deposito,53,Muy Malo,532
85,472,3,Deposito,53,Regular,686
85,472,3,Deposito,53,Malo,2787
85,472,3,Deposito,54,Muy Bueno,6606
85,472,3,Deposito,54,Bueno,450
85,472,3,Deposito,54,Muy Bueno,6072
85,472,3,Deposito,54,Regular,758
85,472,3,Deposito,54,Bueno,4465
85,472,3,Deposito,54,Bueno,949
85,472,3,Deposito,54,Muy Bueno,6310
85,472,3,Deposito,54,Regular,805
85,472,3,Deposito,54,Malo,6290
85,472,3,Deposito,54,Muy Bueno,4565
85,472,3,Deposito,54,Muy Bueno,3329
85,472,3,Deposito,54,Bueno,2288
85,472,3,Deposito,54,Muy Bueno,1348
85,472,3,Deposito,54,Malo,5684
85,472,3,Deposito,54,Regular,1528
85,472,3,Deposito,54,Muy Bueno,4208
85,472,3,Deposito,54,Muy Bueno,1936
85,472,3,Deposito,54,Muy Bueno,6500
85,472,3,Deposito,54,Bueno,6273
85,472,3,Deposito,54,Muy Bueno,64
85,472,3,Deposito,54,Bueno,1211
85,472,3,Deposito,54,Muy Malo,6313
85,472,3,Deposito,54,Malo,6757
85,472,3,Deposito,54,Malo,279
85,472,3,Deposito,54,Muy Bueno,1186
85,472,3,Deposito,54,Bueno,6787
85,472,3,Deposito,54,Regular,3232
85,472,3,Deposito,54,Malo,6771
85,472,3,Deposito,54,Malo,5071
85,472,3,Deposito,54,Muy Bueno,240
85,472,3,Deposito,54,Regular,6879
85,472,3,Deposito,54,Muy Bueno,3297
85,472,3,Deposito,54,Regular,4563
85,472,3,Deposito,54,Malo,1775
85,472,3,Deposito,54,Malo,3485
85,472,3,Deposito,54,Muy Bueno,5708
85,472,3,Deposito,54,Muy Bueno,6482
85,472,3,Deposito,54,Muy Malo,245
85,472,3,Deposito,54,Bueno,2884
85,472,3,Deposito,54,Regular,326
85,472,3,Deposito,54,Bueno,3590
85,472,3,Deposito,54,Regular,5909
85,472,3,Deposito,54,Muy Malo,1695
85,472,3,Deposito,54,Bueno,2759
85,472,3,Deposito,54,Muy Bueno,466
85,472,3,Deposito,54,Malo,2841
85,472,3,Deposito,54,Bueno,6397
85,472,3,Deposito,54,Regular,589
85,472,3,Deposito,54,Bueno,1530
85,472,3,Deposito,54,Regular,1243
85,472,3,Deposito,54,Bueno,3139
85,472,3,Deposito,54,Muy Malo,3826
85,472,3,Deposito,54,Bueno,508
85,472,3,Deposito,54,Bueno,4464
85,472,3,Deposito,54,Muy Bueno,3628
85,472,3,Deposito,54,Bueno,4242
85,472,3,Deposito,54,Bueno,1024
85,472,3,Deposito,54,Malo,2857
85,472,3,Deposito,54,Muy Bueno,1557
85,472,3,Deposito,54,Regular,5405
85,472,3,Deposito,54,Malo,3322
85,472,3,Deposito,54,Bueno,3871
85,472,3,Deposito,54,Bueno,6185
85,472,3,Deposito,54,Regular,2858
85,472,3,Deposito,54,Muy Bueno,205
85,472,3,Deposito,54,Muy Bueno,1324
85,472,3,Deposito,54,Regular,5010
85,472,3,Deposito,54,Muy Malo,6161
85,472,3,Deposito,54,Muy Bueno,196
85,472,3,Deposito,54,Muy Bueno,4527
85,472,3,Deposito,55,Muy Bueno,5876
85,472,3,Deposito,55,Malo,1786
85,472,3,Deposito,55,Malo,6356
85,472,3,Deposito,55,Regular,4247
85,472,3,Deposito,55,Malo,769
85,472,3,Deposito,55,Muy Malo,4868
85,472,3,Deposito,55,Bueno,6200
85,472,3,Deposito,55,Regular,6867
85,472,3,Deposito,55,Malo,6371
85,472,3,Deposito,55,Malo,1813
85,472,3,Deposito,55,Muy Bueno,2739
85,472,3,Deposito,55,Muy Malo,5350
85,472,3,Deposito,55,Muy Bueno,2690
85,472,3,Deposito,55,Bueno,3879
85,472,3,Deposito,55,Regular,6174
85,472,3,Deposito,55,Muy Bueno,4566
85,472,3,Deposito,55,Muy Malo,3102
85,472,3,Deposito,55,Bueno,5139
85,472,3,Deposito,55,Muy Bueno,2642
85,472,3,Deposito,55,Malo,4436
85,472,3,Deposito,55,Regular,2599
85,472,3,Deposito,55,Bueno,6112
85,472,3,Deposito,55,Muy Bueno,3031
85,472,3,Deposito,55,Bueno,6948
85,472,3,Deposito,55,Regular,6667
85,472,3,Deposito,55,Muy Bueno,1494
85,472,3,Deposito,55,Malo,5754
85,472,3,Deposito,55,Regular,2841
85,472,3,Deposito,55,Muy Malo,251
85,472,3,Deposito,55,Muy Malo,466
85,472,3,Deposito,55,Malo,2591
85,472,3,Deposito,55,Regular,5193
85,472,3,Deposito,55,Regular,2864
85,472,3,Deposito,55,Regular,6348
